Now: 20/12/2023 15:40:44
Battery Level: 1.5V
MiniCTD: S/N 58934
Site info: 2023_SAMAO_19DIC
Calibrated: 22/02/2017
Latitude: 21.361392
Mode: M1
Tare: 9.2214
Pressure units: dBar
00.052	27.025	-0.019
00.052	27.022	-0.019
00.051	27.018	-0.019
00.052	27.013	-0.019
00.053	27.009	-0.018
00.050	27.009	-0.019
00.051	27.003	-0.019
00.054	27.001	-0.019
00.051	26.997	-0.019
00.051	26.990	-0.019
00.051	26.990	-0.018
00.051	26.984	-0.018
00.052	26.981	-0.019
00.053	26.980	-0.018
00.050	26.982	-0.019
00.054	26.978	-0.018
00.051	26.976	-0.018
00.052	26.978	-0.018
00.052	26.973	-0.018
00.052	26.975	-0.018
00.051	26.945	-0.018
00.052	26.907	-0.019
00.053	26.896	-0.019
00.051	26.891	-0.018
00.051	26.892	-0.018
00.051	26.896	-0.019
00.053	26.905	-0.018
00.053	26.906	-0.019
00.053	26.905	-0.019
00.051	26.903	-0.018
00.051	26.905	-0.018
00.054	26.910	-0.019
00.053	26.914	-0.019
00.050	26.914	-0.019
00.054	26.909	-0.018
00.052	26.909	-0.018
00.052	26.909	-0.019
00.053	26.915	-0.019
00.054	26.912	-0.019
00.054	26.912	-0.018
00.054	26.903	-0.019
00.050	26.892	-0.019
00.053	26.882	-0.019
00.051	26.867	-0.019
00.051	26.860	-0.018
00.053	26.859	-0.019
00.050	26.856	-0.019
00.052	26.860	-0.019
00.052	26.856	-0.018
00.053	26.859	-0.018
00.052	26.856	-0.018
00.052	26.855	-0.019
00.053	26.851	-0.019
00.053	26.846	-0.018
00.051	26.846	-0.018
00.052	26.845	-0.019
00.051	26.840	-0.019
00.051	26.837	-0.019
00.053	26.832	-0.017
00.050	26.832	-0.019
00.050	26.831	-0.018
00.054	26.824	-0.019
00.053	26.808	-0.018
00.050	26.806	-0.018
00.051	26.807	-0.019
00.054	26.802	-0.018
00.053	26.799	-0.018
00.053	26.780	-0.019
00.053	26.742	-0.018
00.054	26.707	-0.019
00.052	26.682	-0.019
00.050	26.661	-0.019
00.053	26.639	-0.019
00.052	26.614	-0.019
00.052	26.585	-0.018
00.051	26.572	-0.018
00.052	26.564	-0.019
00.054	26.559	-0.018
00.053	26.545	-0.018
00.053	26.544	-0.019
00.053	26.538	-0.018
00.054	26.544	-0.018
00.054	26.557	-0.019
00.052	26.577	-0.019
00.051	26.588	-0.019
00.053	26.602	-0.019
00.052	26.614	-0.019
00.053	26.620	-0.019
00.054	26.630	-0.018
00.051	26.636	-0.019
00.052	26.638	-0.018
00.049	26.636	-0.019
00.053	26.633	-0.018
00.049	26.633	-0.018
00.051	26.625	-0.018
00.053	26.622	-0.018
00.052	26.609	-0.018
00.051	26.598	-0.018
00.052	26.613	-0.018
00.052	26.623	-0.019
00.051	26.634	-0.019
00.052	26.646	-0.018
00.054	26.664	-0.019
00.051	26.675	-0.020
00.053	26.684	-0.018
00.052	26.692	-0.018
00.052	26.696	-0.018
00.051	26.702	-0.019
00.051	26.710	-0.018
00.052	26.709	-0.019
00.052	26.710	-0.018
00.053	26.695	-0.019
00.052	26.677	-0.019
00.051	26.682	-0.018
00.052	26.695	-0.019
00.054	26.706	-0.019
00.051	26.719	-0.019
00.053	26.737	-0.018
00.053	26.749	-0.019
00.052	26.749	-0.018
00.050	26.749	-0.018
00.053	26.754	-0.019
00.053	26.748	-0.018
00.052	26.734	-0.018
00.052	26.720	-0.019
00.052	26.711	-0.019
00.053	26.706	-0.018
00.052	26.713	-0.019
00.054	26.712	-0.018
00.053	26.708	-0.018
00.050	26.707	-0.019
00.052	26.703	-0.019
00.053	26.697	-0.018
00.053	26.698	-0.018
00.052	26.699	-0.019
00.052	26.695	-0.019
00.053	26.697	-0.018
00.051	26.698	-0.019
00.053	26.704	-0.018
00.053	26.706	-0.019
00.054	26.708	-0.019
00.051	26.714	-0.019
00.053	26.717	-0.018
00.051	26.721	-0.019
00.051	26.727	-0.019
00.051	26.731	-0.019
00.052	26.733	-0.018
00.051	26.743	-0.018
00.052	26.747	-0.019
00.052	26.752	-0.019
00.053	26.758	-0.019
00.051	26.751	-0.018
00.051	26.747	-0.019
00.054	26.748	-0.019
00.051	26.749	-0.018
00.051	26.749	-0.019
00.052	26.744	-0.018
00.051	26.742	-0.018
00.053	26.746	-0.018
00.052	26.748	-0.019
00.052	26.745	-0.018
00.051	26.740	-0.019
00.052	26.733	-0.019
00.051	26.728	-0.019
00.054	26.699	-0.019
00.051	26.652	-0.019
00.052	26.584	-0.019
00.052	26.538	-0.019
00.054	26.528	-0.018
00.051	26.544	-0.019
00.054	26.564	-0.018
00.051	26.567	-0.019
00.053	26.559	-0.019
00.052	26.529	-0.018
00.052	26.528	-0.018
00.054	26.492	-0.019
00.052	26.454	-0.019
00.053	26.402	-0.018
00.056	26.379	-0.019
00.054	26.367	-0.018
00.053	26.359	-0.018
00.055	26.356	-0.019
00.055	26.339	-0.019
00.055	26.328	-0.019
00.055	26.323	-0.018
00.056	26.296	-0.018
00.054	26.301	-0.018
00.055	26.296	-0.018
00.056	26.285	-0.018
00.054	26.268	-0.019
00.055	26.250	-0.018
00.058	26.226	-0.019
00.055	26.216	-0.018
00.055	26.213	-0.019
00.057	26.226	-0.019
00.054	26.239	-0.018
00.056	26.238	-0.019
00.055	26.241	-0.019
00.058	26.239	-0.018
00.057	26.239	-0.019
00.057	26.239	-0.019
00.057	26.249	-0.018
00.058	26.262	-0.019
00.056	26.291	-0.019
00.058	26.309	-0.019
00.058	26.312	-0.018
00.056	26.325	-0.018
00.057	26.349	-0.018
00.049	26.375	-0.018
00.049	26.407	-0.018
00.048	26.443	-0.018
00.051	26.477	-0.018
00.050	26.505	-0.018
00.050	26.536	-0.019
00.050	26.558	-0.018
00.049	26.579	-0.018
00.049	26.598	-0.018
00.049	26.616	-0.018
00.052	26.629	-0.019
00.051	26.635	-0.018
00.049	26.642	-0.018
00.050	26.650	-0.018
00.047	26.657	-0.018
00.048	26.664	-0.018
00.052	26.671	-0.018
00.048	26.677	-0.018
00.049	26.682	-0.018
00.051	26.679	-0.018
00.049	26.678	-0.018
00.049	26.679	-0.018
00.051	26.680	-0.018
00.051	26.681	-0.018
00.053	26.686	-0.017
00.052	26.690	-0.018
00.052	26.696	-0.019
00.051	26.699	-0.018
00.049	26.701	-0.019
00.050	26.703	-0.018
00.048	26.705	-0.018
00.050	26.707	-0.018
00.050	26.709	-0.018
00.050	26.705	-0.018
00.050	26.703	-0.018
00.051	26.705	-0.018
00.050	26.704	-0.018
00.051	26.706	-0.018
00.051	26.710	-0.018
00.052	26.707	-0.018
00.050	26.704	-0.018
00.051	26.702	-0.018
00.050	26.703	-0.018
00.049	26.701	-0.018
00.051	26.705	-0.018
00.050	26.707	-0.018
00.052	26.703	-0.018
00.052	26.700	-0.018
00.051	26.693	-0.019
00.049	26.684	-0.018
00.051	26.684	-0.018
00.050	26.685	-0.018
00.049	26.677	-0.018
00.052	26.668	-0.018
00.051	26.666	-0.018
00.050	26.663	-0.019
00.049	26.657	-0.018
00.049	26.647	-0.018
00.049	26.646	-0.018
00.051	26.646	-0.018
00.049	26.650	-0.018
00.049	26.646	-0.018
00.049	26.653	-0.018
00.048	26.653	-0.019
00.050	26.655	-0.018
00.052	26.661	-0.018
00.049	26.667	-0.019
00.051	26.672	-0.018
00.049	26.670	-0.018
00.051	26.670	-0.018
00.050	26.669	-0.018
00.050	26.671	-0.018
00.051	26.669	-0.018
00.050	26.662	-0.018
00.051	26.656	-0.018
00.050	26.658	-0.018
00.049	26.666	-0.018
00.050	26.671	-0.018
00.050	26.653	-0.018
00.050	26.628	-0.019
00.050	26.625	-0.018
00.050	26.633	-0.018
00.050	26.617	-0.018
00.050	26.587	-0.018
00.049	26.578	-0.019
00.049	26.559	-0.018
00.050	26.534	-0.018
00.049	26.498	-0.018
00.051	26.458	-0.019
00.050	26.403	-0.019
00.049	26.358	-0.018
00.051	26.320	-0.018
00.049	26.303	-0.018
00.050	26.287	-0.018
00.051	26.285	-0.018
00.051	26.289	-0.019
00.050	26.290	-0.018
00.049	26.292	-0.018
00.051	26.291	-0.018
00.050	26.300	-0.018
00.052	26.293	-0.018
00.050	26.297	-0.018
00.050	26.301	-0.018
00.050	26.327	-0.018
00.050	26.360	-0.018
00.050	26.376	-0.018
00.051	26.366	-0.018
00.047	26.359	-0.018
00.049	26.358	-0.018
00.049	26.374	-0.018
00.051	26.406	-0.018
00.051	26.429	-0.019
00.050	26.437	-0.019
00.053	26.431	-0.018
00.052	26.428	-0.018
00.051	26.437	-0.018
00.051	26.447	-0.018
00.049	26.466	-0.018
00.051	26.492	-0.018
00.050	26.515	-0.018
00.050	26.534	-0.018
00.050	26.541	-0.018
00.050	26.553	-0.018
00.050	26.563	-0.018
00.051	26.568	-0.018
00.051	26.576	-0.018
00.051	26.586	-0.018
00.051	26.596	-0.018
00.051	26.608	-0.018
00.051	26.618	-0.019
00.048	26.625	-0.018
00.049	26.631	-0.018
00.050	26.639	-0.018
00.050	26.639	-0.018
00.049	26.636	-0.019
00.048	26.635	-0.018
00.050	26.632	-0.018
00.051	26.633	-0.018
00.050	26.620	-0.018
00.050	26.615	-0.019
00.048	26.613	-0.018
00.050	26.600	-0.018
00.050	26.588	-0.018
00.049	26.573	-0.018
00.050	26.572	-0.018
00.049	26.578	-0.018
00.049	26.587	-0.018
00.050	26.584	-0.018
00.050	26.593	-0.018
00.051	26.600	-0.018
00.049	26.601	-0.018
00.053	26.599	-0.019
00.050	26.595	-0.018
00.052	26.595	-0.019
00.052	26.602	-0.018
00.050	26.608	-0.018
00.052	26.616	-0.018
00.049	26.618	-0.018
00.051	26.619	-0.018
00.051	26.624	-0.018
00.049	26.630	-0.019
00.050	26.636	-0.018
00.052	26.643	-0.018
00.050	26.649	-0.018
00.050	26.652	-0.018
00.051	26.653	-0.018
00.049	26.650	-0.019
00.050	26.650	-0.018
00.049	26.642	-0.018
00.050	26.639	-0.018
00.051	26.639	-0.019
00.050	26.645	-0.018
00.050	26.648	-0.018
00.048	26.649	-0.018
00.051	26.650	-0.018
00.050	26.650	-0.018
00.050	26.653	-0.018
00.050	26.658	-0.018
00.050	26.661	-0.018
00.050	26.663	-0.018
00.051	26.667	-0.019
00.049	26.668	-0.019
00.049	26.670	-0.018
00.052	26.671	-0.018
00.052	26.668	-0.018
00.050	26.663	-0.018
00.048	26.650	-0.018
00.051	26.642	-0.019
00.049	26.642	-0.018
00.051	26.624	-0.018
00.051	26.601	-0.018
00.052	26.576	-0.018
00.048	26.561	-0.018
00.050	26.545	-0.018
00.050	26.536	-0.019
00.052	26.531	-0.019
00.051	26.530	-0.018
00.049	26.542	-0.018
00.052	26.559	-0.018
00.049	26.571	-0.019
00.051	26.584	-0.018
00.050	26.588	-0.019
00.051	26.586	-0.019
00.052	26.587	-0.019
00.051	26.590	-0.019
00.052	26.599	-0.017
00.050	26.602	-0.018
00.050	26.607	-0.018
00.051	26.612	-0.018
00.049	26.615	-0.018
00.050	26.614	-0.018
00.049	26.615	-0.019
00.048	26.616	-0.018
00.051	26.617	-0.019
00.051	26.618	-0.018
00.049	26.617	-0.018
00.049	26.619	-0.018
00.050	26.617	-0.018
00.049	26.618	-0.019
00.050	26.623	-0.018
00.050	26.626	-0.018
00.050	26.631	-0.019
00.050	26.636	-0.018
00.050	26.643	-0.018
00.051	26.645	-0.018
00.049	26.651	-0.018
00.050	26.652	-0.018
00.051	26.656	-0.018
00.051	26.661	-0.018
00.049	26.667	-0.019
00.052	26.673	-0.019
00.050	26.676	-0.018
00.050	26.679	-0.018
00.050	26.682	-0.019
00.051	26.685	-0.018
00.049	26.687	-0.019
00.050	26.689	-0.018
00.050	26.691	-0.018
00.049	26.692	-0.019
00.052	26.695	-0.018
00.051	26.695	-0.018
00.050	26.695	-0.018
00.051	26.693	-0.019
00.049	26.690	-0.018
00.050	26.692	-0.018
00.048	26.694	-0.019
00.050	26.693	-0.018
00.049	26.694	-0.019
00.050	26.695	-0.018
00.051	26.696	-0.019
00.050	26.698	-0.018
00.049	26.701	-0.018
00.050	26.700	-0.018
00.049	26.696	-0.019
00.050	26.690	-0.018
00.050	26.688	-0.018
00.052	26.685	-0.019
00.052	26.683	-0.018
00.051	26.681	-0.018
00.051	26.674	-0.019
00.050	26.668	-0.019
00.050	26.671	-0.018
00.052	26.673	-0.018
00.049	26.669	-0.019
00.051	26.664	-0.018
00.049	26.662	-0.019
00.050	26.661	-0.018
00.053	26.659	-0.019
00.049	26.661	-0.018
00.051	26.664	-0.019
00.051	26.668	-0.017
00.049	26.670	-0.019
00.050	26.671	-0.018
00.049	26.673	-0.018
00.051	26.674	-0.019
00.050	26.675	-0.018
00.048	26.670	-0.018
00.050	26.664	-0.018
00.051	26.654	-0.019
00.047	26.646	-0.019
00.050	26.641	-0.018
00.052	26.637	-0.018
00.050	26.634	-0.019
00.051	26.634	-0.018
00.051	26.632	-0.019
00.049	26.628	-0.018
00.048	26.626	-0.018
00.049	26.629	-0.018
00.050	26.631	-0.018
00.052	26.638	-0.018
00.052	26.646	-0.018
00.049	26.651	-0.018
00.051	26.656	-0.018
00.050	26.662	-0.018
00.049	26.667	-0.018
00.049	26.672	-0.018
00.050	26.677	-0.018
00.050	26.680	-0.018
00.049	26.670	-0.018
00.052	26.660	-0.019
00.049	26.651	-0.018
00.050	26.643	-0.018
00.050	26.645	-0.019
00.051	26.645	-0.018
00.048	26.645	-0.018
00.051	26.647	-0.018
00.050	26.653	-0.018
00.051	26.657	-0.019
00.052	26.661	-0.019
00.051	26.664	-0.018
00.052	26.666	-0.018
00.050	26.667	-0.018
00.050	26.661	-0.018
00.050	26.660	-0.019
00.050	26.660	-0.018
00.049	26.663	-0.018
00.050	26.666	-0.019
00.050	26.668	-0.018
00.050	26.668	-0.018
00.050	26.664	-0.019
00.050	26.656	-0.019
00.049	26.650	-0.018
00.049	26.645	-0.018
00.049	26.643	-0.018
00.051	26.646	-0.018
00.052	26.650	-0.018
00.049	26.647	-0.018
00.051	26.644	-0.018
00.050	26.641	-0.018
00.050	26.643	-0.017
00.049	26.646	-0.018
00.051	26.644	-0.019
00.051	26.642	-0.018
00.050	26.643	-0.018
00.049	26.648	-0.018
00.051	26.650	-0.018
00.050	26.649	-0.018
00.050	26.651	-0.018
00.052	26.651	-0.019
00.049	26.653	-0.018
00.050	26.658	-0.019
00.050	26.656	-0.018
00.051	26.657	-0.019
00.053	26.654	-0.018
00.051	26.652	-0.018
00.051	26.645	-0.018
00.049	26.644	-0.018
00.051	26.634	-0.018
00.051	26.632	-0.018
00.051	26.635	-0.019
00.050	26.635	-0.018
00.051	26.628	-0.018
00.051	26.611	-0.018
00.050	26.606	-0.018
00.049	26.612	-0.018
00.051	26.620	-0.018
00.052	26.626	-0.017
00.050	26.634	-0.018
00.050	26.639	-0.018
00.049	26.644	-0.018
00.048	26.646	-0.018
00.051	26.649	-0.018
00.051	26.651	-0.018
00.051	26.653	-0.017
00.051	26.657	-0.018
00.052	26.658	-0.018
00.050	26.658	-0.018
00.047	26.660	-0.018
00.051	26.661	-0.018
00.053	26.663	-0.018
00.053	26.665	-0.018
00.048	26.666	-0.018
00.050	26.668	-0.018
00.050	26.667	-0.018
00.050	26.668	-0.018
00.048	26.668	-0.018
00.051	26.671	-0.018
00.052	26.669	-0.018
00.050	26.669	-0.018
00.049	26.667	-0.018
00.051	26.665	-0.018
00.050	26.660	-0.018
00.051	26.648	-0.018
00.051	26.645	-0.018
00.052	26.650	-0.018
00.050	26.646	-0.018
00.050	26.641	-0.018
00.049	26.639	-0.018
00.052	26.636	-0.017
00.049	26.635	-0.018
00.053	26.636	-0.018
00.050	26.637	-0.018
00.050	26.637	-0.017
00.051	26.640	-0.018
00.049	26.642	-0.018
00.052	26.635	-0.017
00.050	26.638	-0.018
00.052	26.642	-0.018
00.051	26.643	-0.018
00.049	26.644	-0.018
00.051	26.637	-0.018
00.051	26.635	-0.018
00.050	26.637	-0.018
00.049	26.635	-0.018
00.050	26.635	-0.018
00.051	26.637	-0.018
00.050	26.636	-0.018
00.051	26.631	-0.018
00.050	26.635	-0.017
00.052	26.638	-0.018
00.048	26.642	-0.018
00.051	26.645	-0.018
00.050	26.648	-0.018
00.050	26.648	-0.017
00.052	26.646	-0.018
00.051	26.646	-0.018
00.051	26.647	-0.017
00.050	26.649	-0.018
00.051	26.648	-0.018
00.052	26.650	-0.018
00.050	26.652	-0.018
00.051	26.652	-0.018
00.052	26.653	-0.018
00.048	26.654	-0.018
00.050	26.656	-0.018
00.049	26.658	-0.018
00.052	26.660	-0.017
00.049	26.662	-0.018
00.050	26.663	-0.018
00.052	26.663	-0.018
00.049	26.658	-0.018
00.052	26.639	-0.017
00.050	26.632	-0.018
00.052	26.632	-0.019
00.050	26.636	-0.017
00.051	26.637	-0.018
00.050	26.639	-0.018
00.050	26.642	-0.018
00.050	26.643	-0.018
00.050	26.639	-0.018
00.049	26.639	-0.018
00.049	26.634	-0.018
00.050	26.638	-0.018
00.051	26.638	-0.018
00.051	26.631	-0.018
00.050	26.625	-0.018
00.051	26.623	-0.017
00.052	26.625	-0.017
00.049	26.615	-0.019
00.050	26.603	-0.017
00.052	26.599	-0.018
00.050	26.594	-0.018
00.052	26.590	-0.018
00.051	26.582	-0.018
00.051	26.580	-0.018
00.051	26.582	-0.018
00.048	26.593	-0.018
00.049	26.598	-0.018
00.053	26.591	-0.018
00.049	26.577	-0.017
00.050	26.576	-0.018
00.051	26.583	-0.018
00.049	26.592	-0.018
00.048	26.598	-0.017
00.051	26.607	-0.017
00.052	26.616	-0.017
00.050	26.624	-0.018
00.050	26.633	-0.018
00.051	26.638	-0.018
00.051	26.643	-0.019
00.051	26.644	-0.018
00.049	26.643	-0.018
00.051	26.643	-0.018
00.048	26.643	-0.018
00.049	26.646	-0.018
00.052	26.646	-0.018
00.050	26.640	-0.018
00.049	26.639	-0.018
00.050	26.641	-0.019
00.052	26.645	-0.017
00.051	26.639	-0.019
00.050	26.633	-0.018
00.051	26.633	-0.018
00.053	26.634	-0.018
00.051	26.638	-0.018
00.053	26.637	-0.018
00.049	26.637	-0.018
00.051	26.637	-0.018
00.051	26.638	-0.018
00.051	26.640	-0.018
00.052	26.628	-0.018
00.051	26.621	-0.018
00.054	26.611	-0.018
00.053	26.604	-0.018
00.051	26.606	-0.018
00.051	26.596	-0.019
00.051	26.591	-0.018
00.051	26.583	-0.018
00.052	26.569	-0.018
00.052	26.540	-0.018
00.049	26.519	-0.018
00.051	26.496	-0.018
00.052	26.486	-0.018
00.051	26.476	-0.018
00.051	26.468	-0.018
00.050	26.461	-0.018
00.052	26.453	-0.018
00.051	26.441	-0.018
00.050	26.434	-0.018
00.053	26.424	-0.018
00.051	26.421	-0.018
00.050	26.423	-0.018
00.050	26.422	-0.018
00.050	26.418	-0.018
00.052	26.416	-0.018
00.052	26.413	-0.018
00.051	26.414	-0.018
00.051	26.416	-0.018
00.052	26.414	-0.018
00.049	26.416	-0.018
00.051	26.417	-0.018
00.051	26.416	-0.018
00.051	26.409	-0.018
00.050	26.394	-0.018
00.050	26.389	-0.018
00.051	26.379	-0.018
00.051	26.375	-0.018
00.051	26.363	-0.018
00.051	26.354	-0.017
00.051	26.350	-0.018
00.051	26.350	-0.018
00.049	26.359	-0.018
00.049	26.371	-0.018
00.051	26.377	-0.018
00.051	26.383	-0.018
00.051	26.390	-0.017
00.053	26.401	-0.017
00.053	26.415	-0.018
00.051	26.425	-0.018
00.048	26.434	-0.018
00.049	26.441	-0.018
00.050	26.449	-0.018
00.050	26.456	-0.018
00.050	26.462	-0.018
00.049	26.467	-0.018
00.051	26.472	-0.018
00.052	26.476	-0.018
00.052	26.476	-0.018
00.053	26.474	-0.018
00.050	26.470	-0.018
00.050	26.469	-0.018
00.051	26.470	-0.019
00.049	26.468	-0.018
00.048	26.466	-0.018
00.049	26.469	-0.018
00.050	26.471	-0.018
00.050	26.474	-0.018
00.051	26.477	-0.018
00.050	26.477	-0.018
00.051	26.477	-0.019
00.053	26.482	-0.018
00.051	26.478	-0.018
00.051	26.474	-0.018
00.051	26.471	-0.018
00.053	26.468	-0.018
00.049	26.465	-0.018
00.052	26.463	-0.018
00.053	26.464	-0.018
00.049	26.465	-0.018
00.050	26.467	-0.019
00.053	26.468	-0.019
00.051	26.467	-0.018
00.052	26.470	-0.018
00.051	26.468	-0.018
00.052	26.470	-0.018
00.052	26.470	-0.018
00.050	26.466	-0.018
00.049	26.460	-0.019
00.051	26.453	-0.018
00.050	26.447	-0.018
00.050	26.446	-0.018
00.050	26.446	-0.018
00.050	26.447	-0.019
00.049	26.446	-0.018
00.050	26.445	-0.018
00.050	26.441	-0.019
00.051	26.436	-0.018
00.050	26.433	-0.018
00.051	26.435	-0.017
00.051	26.434	-0.018
00.049	26.435	-0.018
00.050	26.436	-0.018
00.050	26.436	-0.018
00.049	26.438	-0.018
00.052	26.431	-0.018
00.051	26.419	-0.018
00.050	26.409	-0.018
00.050	26.404	-0.017
00.049	26.408	-0.017
00.050	26.412	-0.018
00.051	26.414	-0.019
00.052	26.413	-0.018
00.050	26.418	-0.018
00.049	26.421	-0.018
00.051	26.421	-0.018
00.051	26.420	-0.018
00.052	26.419	-0.018
00.051	26.420	-0.018
00.051	26.419	-0.018
00.050	26.420	-0.018
00.052	26.418	-0.018
00.050	26.416	-0.018
00.050	26.418	-0.018
00.050	26.420	-0.018
00.052	26.422	-0.018
00.050	26.421	-0.018
00.051	26.420	-0.018
00.049	26.420	-0.018
00.051	26.419	-0.018
00.050	26.418	-0.018
00.052	26.418	-0.019
00.049	26.418	-0.017
00.051	26.418	-0.017
00.051	26.419	-0.018
00.051	26.420	-0.018
00.050	26.420	-0.018
00.049	26.420	-0.018
00.050	26.420	-0.018
00.050	26.422	-0.018
00.051	26.422	-0.018
00.051	26.423	-0.018
00.051	26.422	-0.018
00.052	26.423	-0.018
00.051	26.424	-0.019
00.053	26.428	-0.018
00.049	26.435	-0.018
00.049	26.432	-0.019
00.051	26.434	-0.018
00.052	26.436	-0.018
00.051	26.438	-0.018
00.052	26.439	-0.018
00.051	26.439	-0.018
00.050	26.434	-0.017
00.050	26.430	-0.018
00.051	26.423	-0.018
00.051	26.419	-0.018
00.052	26.419	-0.018
00.053	26.419	-0.018
00.050	26.419	-0.018
00.051	26.420	-0.018
00.051	26.419	-0.017
00.052	26.420	-0.018
00.050	26.421	-0.018
00.051	26.419	-0.017
00.050	26.418	-0.017
00.051	26.419	-0.017
00.051	26.420	-0.017
00.052	26.420	-0.018
00.052	26.420	-0.018
00.052	26.421	-0.018
00.053	26.422	-0.017
00.050	26.425	-0.018
00.049	26.429	-0.018
00.050	26.433	-0.018
00.052	26.436	-0.018
00.052	26.434	-0.018
00.050	26.431	-0.018
00.051	26.431	-0.017
00.051	26.426	-0.019
00.051	26.420	-0.018
00.049	26.416	-0.018
00.050	26.416	-0.019
00.050	26.409	-0.018
00.051	26.412	-0.018
00.050	26.413	-0.018
00.051	26.414	-0.018
00.050	26.418	-0.018
00.051	26.422	-0.019
00.050	26.427	-0.018
00.052	26.432	-0.018
00.051	26.439	-0.019
00.050	26.445	-0.018
00.050	26.450	-0.018
00.052	26.457	-0.018
00.050	26.465	-0.018
00.050	26.473	-0.019
00.051	26.481	-0.018
00.051	26.491	-0.018
00.052	26.497	-0.018
00.049	26.506	-0.018
00.050	26.513	-0.018
00.051	26.519	-0.019
00.051	26.521	-0.018
00.050	26.524	-0.018
00.050	26.523	-0.018
00.052	26.522	-0.018
00.052	26.524	-0.018
00.049	26.527	-0.018
00.050	26.532	-0.018
00.050	26.513	-0.019
00.048	26.504	-0.019
00.050	26.503	-0.018
00.049	26.506	-0.018
00.049	26.508	-0.018
00.050	26.515	-0.018
00.049	26.521	-0.018
00.049	26.528	-0.018
00.051	26.530	-0.018
00.050	26.534	-0.018
00.050	26.533	-0.018
00.049	26.532	-0.019
00.049	26.531	-0.018
00.049	26.535	-0.018
00.050	26.536	-0.018
00.050	26.539	-0.018
00.051	26.539	-0.018
00.051	26.537	-0.019
00.050	26.526	-0.019
00.051	26.522	-0.019
00.050	26.521	-0.018
00.051	26.520	-0.018
00.051	26.517	-0.018
00.049	26.516	-0.018
00.049	26.520	-0.018
00.049	26.527	-0.018
00.050	26.529	-0.018
00.049	26.527	-0.019
00.051	26.521	-0.018
00.051	26.518	-0.018
00.050	26.517	-0.019
00.051	26.518	-0.018
00.052	26.518	-0.018
00.052	26.518	-0.019
00.050	26.515	-0.018
00.051	26.520	-0.018
00.050	26.513	-0.018
00.050	26.489	-0.018
00.052	26.475	-0.018
00.051	26.462	-0.018
00.049	26.456	-0.019
00.050	26.462	-0.018
00.050	26.465	-0.018
00.050	26.469	-0.019
00.050	26.467	-0.019
00.050	26.472	-0.018
00.052	26.463	-0.018
00.050	26.462	-0.019
00.050	26.459	-0.018
00.049	26.452	-0.018
00.051	26.455	-0.017
00.052	26.461	-0.018
00.051	26.458	-0.018
00.051	26.453	-0.018
00.050	26.457	-0.018
00.050	26.465	-0.019
00.048	26.473	-0.018
00.051	26.479	-0.018
00.051	26.485	-0.018
